subject;label;lat;lon;date
http://www.wikidata.org/entity/Q154635;Battle of Blenheim;48.6333333333;10.6333333333;13-8-1704
http://www.wikidata.org/entity/Q154942;Battle of Königgrätz;50.21;15.83;3-7-1866
http://www.wikidata.org/entity/Q1550466;Battle of Seven Pines;37.5209;-77.3042;12-4-1861
http://www.wikidata.org/entity/Q1551047;Battle of Čegar;43.36607;21.94219;15-4-1809
http://www.wikidata.org/entity/Q155302;Battle of Loigny-Poupry;48.1239;1.73389;2-12-1870
http://www.wikidata.org/entity/Q15553019;Anbar clashes (2013–14);32.9;41.6;30-12-2013
http://www.wikidata.org/entity/Q15561557;Battle of Zanzur;32.8172222222;13.0111111111;20-9-1912
http://www.wikidata.org/entity/Q155726;Battle of Narva;59.366667;28.183333;30-11-1700
http://www.wikidata.org/entity/Q156681;Battle of Sedan;49.7;4.9444444444;19-7-1870
http://www.wikidata.org/entity/Q1568932;Battle of Lowestoft;52.4833333333;2.9166666667;13-6-1665
http://www.wikidata.org/entity/Q1570898;Battle of Dezful;32.3833333333;48.4666666667;22-9-1980
http://www.wikidata.org/entity/Q15727825;Battle of Fürth;49.4667;11.0167;3-9-1632
http://www.wikidata.org/entity/Q1575537;Battle of La Roche-Derrien;48.7463888889;-3.26;20-6-1347
http://www.wikidata.org/entity/Q1576383;Battle of Olszynka Grochowska;52.2486111111;21.1077777778;25-2-1831
http://www.wikidata.org/entity/Q1576717;Battle of Dungeness;50.9977777778;0.9941666667;10-12-1652
http://www.wikidata.org/entity/Q1577800;Battle of Racławice;50.3105555556;20.2288888889;4-4-1794
http://www.wikidata.org/entity/Q15796206;;54.1166666667;-9.1666666667;24-8-1798
http://www.wikidata.org/entity/Q158054;Battle of Lissa;43.1763888889;16.0533333333;20-7-1866
http://www.wikidata.org/entity/Q15816796;Meximieux battle;45.9052777778;5.1952777778;2-9-1944
http://www.wikidata.org/entity/Q1581815;Battle of the Lys;51.055;3.73416667;23-5-1940
http://www.wikidata.org/entity/Q1582511;Battle of Ctesiphon;33.093611;44.580833;22-11-1915
http://www.wikidata.org/entity/Q1583955;Battle of Rocquencourt;48.8211;2.1311;20-3-1815
http://www.wikidata.org/entity/Q1584586;Battle of Jüterbog;51.9933;13.0728;23-11-1644
http://www.wikidata.org/entity/Q1586264;Battle of Cassel;50.800556;2.488333;11-4-1677
http://www.wikidata.org/entity/Q1587893;Battle of Tinchebray;48.76525;-0.7278333333;28-9-1106
http://www.wikidata.org/entity/Q15890862;;37.25;15.2167;15-5-1287
http://www.wikidata.org/entity/Q15890877;;41.744;1.515;18-3-1465
http://www.wikidata.org/entity/Q15895729;;41.468;1.927;1-1-1114
http://www.wikidata.org/entity/Q15896585;;40.9833333333;22.8666666667;4-11-1944
http://www.wikidata.org/entity/Q15899584;;39.466666;0.4;25-12-1348
http://www.wikidata.org/entity/Q159072;Battle of Ulm;48.3833;9.9833;16-10-1805
http://www.wikidata.org/entity/Q1591145;Battle of Cartagena (209 BC);37.6;-0.9819444444;1-1--217
http://www.wikidata.org/entity/Q15948740;;38.87222222;22.23944444;1-1-1821
http://www.wikidata.org/entity/Q15948782;;37.702046;27.053803;27-7-1821
http://www.wikidata.org/entity/Q159512;Battle of Legnica;51.1452777778;16.2227777778;9-4-1241
http://www.wikidata.org/entity/Q15980725;Skirmish of Todos Santos;23.4486111111;-110.2233333333;30-3-1848
http://www.wikidata.org/entity/Q15991321;;38.52638889;22.26277778;5-8-1944
http://www.wikidata.org/entity/Q160011;Battle of the Falkland Islands;-52.4994444444;-56.1663888889;8-12-1914
http://www.wikidata.org/entity/Q1600541;Action of the Hohenzollern Redoubt;50.497518;2.776997;25-9-1915
http://www.wikidata.org/entity/Q160077;fall of Constantinople;41.0167;28.9769;6-4-1453
http://www.wikidata.org/entity/Q160387;battle of Actium;38.9344444444;20.7386111111;29-8--29
http://www.wikidata.org/entity/Q1606958;Battle of Bogesund;57.77;13.3953;19-1-1520
http://www.wikidata.org/entity/Q16086807;Battle of Orašje;44.982072;18.72669;5-5-1995
http://www.wikidata.org/entity/Q16113803;Battle for Vozuća;44.3783;18.3669;1-7-1995
http://www.wikidata.org/entity/Q1612417;Battle of Fleurus;50.48333333;4.55;1-9-1688
http://www.wikidata.org/entity/Q161325;Battle of Ramillies;50.6386111111;4.9127777778;23-5-1706
http://www.wikidata.org/entity/Q1613521;Battle of Roslin;55.85;-3.16666667;4-3-1303
http://www.wikidata.org/entity/Q16145135;Battle of El Albujón;37.7175;-1.04762;21-9-1706
http://www.wikidata.org/entity/Q1618294;Battle of Sudoměř;49.24194444;14.06388889;25-3-1420
http://www.wikidata.org/entity/Q1618756;Battle of Meung-sur-Loire;47.8294;1.69917;15-6-1429
http://www.wikidata.org/entity/Q1620408;Battle of Chesma;38.31666667;26.3;16-7-1770
http://www.wikidata.org/entity/Q16208754;Battle of the Lake of Two Mountains;45.45;-73.94;16-10-1689
http://www.wikidata.org/entity/Q16208767;Battle of Lao Cai;22.22;104.09;1-2-1979
http://www.wikidata.org/entity/Q162284;Battle of Kiev (1941);50.4536;30.5164;7-8-1941
http://www.wikidata.org/entity/Q162287;Battle of Hürtgen Forest;50.7086111111;6.3627777778;14-9-1944
http://www.wikidata.org/entity/Q16245759;;38.85916667;21.17583333;1-9-1939
http://www.wikidata.org/entity/Q1625621;;48.05;14.4168;4-11-1805
http://www.wikidata.org/entity/Q1626179;Battle of Opequon;39.1956;-78.1325;12-4-1861
http://www.wikidata.org/entity/Q1626369;Battle of Fort Stevens;38.9641;-77.0288;12-7-1864
http://www.wikidata.org/entity/Q1628057;Battle of Monterrey;25.6713888889;-100.3086111111;24-4-1846
http://www.wikidata.org/entity/Q1628477;Battle of Diu;20;71;3-2-1509
http://www.wikidata.org/entity/Q1631029;Battle of Perryville;37.6752;-84.9711;8-10-1862
http://www.wikidata.org/entity/Q1631158;Battle of Nájera;42.41666667;-2.73333333;3-4-1367
http://www.wikidata.org/entity/Q16331867;;37.51666667;22.58333333;17-5-1944
http://www.wikidata.org/entity/Q1634629;Battle of Medina Ridge;30.17416667;46.935;27-2-1991
http://www.wikidata.org/entity/Q1635231;Battle of Hexham;54.97;-2.1;15-5-1464
http://www.wikidata.org/entity/Q1635922;Action of March 1677;11.25;-60.667;3-3-1677
http://www.wikidata.org/entity/Q1636652;Battle of Steenkerque;50.63333333;4.06666667;3-8-1692
http://www.wikidata.org/entity/Q1637986;Battle of Satala;40.05;39.6;1-1-530
http://www.wikidata.org/entity/Q1638488;Battle of Monmouth;40.2588888889;-74.2752777778;28-6-1778
http://www.wikidata.org/entity/Q163959;Battle of Héricourt;47.5833;6.76667;13-11-1474
http://www.wikidata.org/entity/Q1641241;Battle of Guadalajara;40.6333;-3.16667;1-7-1936
http://www.wikidata.org/entity/Q1642290;Battle of Fleurus;50.483;4.55;29-8-1622
http://www.wikidata.org/entity/Q1643008;Battle of the Gebora;38.879;-6.967;19-2-1811
http://www.wikidata.org/entity/Q16470;Normandy landings;49.3333333333;-0.5669444444;6-6-1944
http://www.wikidata.org/entity/Q16471;Invasion of Normandy;49.3333333333;-0.5666666667;6-6-1944
http://www.wikidata.org/entity/Q1647177;Battle of Casaglia;44.8333333333;11.6166666667;12-4-1815
http://www.wikidata.org/entity/Q1647769;Battle of Forts Jackson and St. Philip;29.3573;-89.4594;12-4-1861
http://www.wikidata.org/entity/Q16489568;Battle of Boquerón;-26.8666666667;-58.3;16-7-1866
http://www.wikidata.org/entity/Q1649183;Battle of Cuddalore (1783);11.75;79.75;20-6-1783
http://www.wikidata.org/entity/Q16497164;Battle of Montese;44.26666667;10.93333333;1-9-1939
http://www.wikidata.org/entity/Q164983;Gallipoli campaign;40.3672222222;26.455;25-4-1915
http://www.wikidata.org/entity/Q16510504;;48.8;2.29;19-7-1870
http://www.wikidata.org/entity/Q1651134;Battle of Roosebeke;50.791;4.90149;27-11-1382
http://www.wikidata.org/entity/Q16531803;;48.7256;4.58528;28-7-1914
http://www.wikidata.org/entity/Q1653331;Battle of the Yser;51.1528;2.72306;16-10-1914
http://www.wikidata.org/entity/Q165549;Battle of the Bzura;52.2333;19.3667;9-9-1939
http://www.wikidata.org/entity/Q166015;Battle of Lesnaya;53.55;30.91666667;28-9-1708
http://www.wikidata.org/entity/Q1660323;Battle of Niquitao;9.2533333333;-70.25;2-7-1813
http://www.wikidata.org/entity/Q1660792;Battle of Cirta;36.3675;6.61194444;1-1--217
http://www.wikidata.org/entity/Q1669385;Battle of Dinant;50.25;4.9;23-8-1914
http://www.wikidata.org/entity/Q166961;Battle of Shrewsbury;52.7475;-2.7185;21-7-1403
http://www.wikidata.org/entity/Q1670862;Battle of Hlobane;-27.698889;30.95;11-1-1879
http://www.wikidata.org/entity/Q167143;Raid on Berlin;52.5186;13.4081;29-8-1756
http://www.wikidata.org/entity/Q1671704;Battle of Nemea;37.8089;22.7103;1-1--394
http://www.wikidata.org/entity/Q167259;Battle of Lützen (1632);51.2525;12.1375;16-11-1632
http://www.wikidata.org/entity/Q1678637;Battle of Dorylaeum;39.78333333;30.51666667;25-10-1147
http://www.wikidata.org/entity/Q16800650;Battle of Mariupol (May–June 2014);47.1305555556;37.5638888889;6-5-2014
http://www.wikidata.org/entity/Q16856667;;53.1383333333;11.2633333333;1-1-1618
http://www.wikidata.org/entity/Q169023;Battle of Talavera;39.96666667;-4.83333333;28-7-1809
http://www.wikidata.org/entity/Q1692857;Battle of Losecoat Field;52.6861111111;-0.5361111111;12-3-1470
http://www.wikidata.org/entity/Q1694094;Second Battle of the Aisne;49.4;3.6;16-4-1917
http://www.wikidata.org/entity/Q169602;Battle of Jakobstadt;56.5036111111;25.8708333333;5-8-1704
http://www.wikidata.org/entity/Q17001322;First Battle of Donetsk Airport;48.075;37.7255555556;26-5-2014
http://www.wikidata.org/entity/Q1700886;Battle of Soltau;53.0576;9.7725;8-7-1519
http://www.wikidata.org/entity/Q170400;Battle of Kunersdorf;52.3530555556;14.6127777778;23-8-1759
http://www.wikidata.org/entity/Q1708064;Battle of Quebec;46.9667;-71.2667;24-10-1690
http://www.wikidata.org/entity/Q1710916;Battle of Cedar Creek;39.0193;-78.3043;19-10-1864
http://www.wikidata.org/entity/Q171416;Battle of Trafalgar;36.29299;-6.25534;21-10-1805
http://www.wikidata.org/entity/Q17184066;Battle of Prairie Dog Creek;45.26944444;-106.6241667;1-1-1876
http://www.wikidata.org/entity/Q1720027;Battle of Paju;57.82014444;26.11162778;31-1-1919
http://www.wikidata.org/entity/Q1723307;Battle of Metz;49.12027778;6.17777778;1-9-1939
http://www.wikidata.org/entity/Q173034;Battle of Midway;28.2;-177.35;1-9-1939
http://www.wikidata.org/entity/Q173077;Battle of Tours;47.39361111;0.68916667;25-10-732
http://www.wikidata.org/entity/Q17346979;Battle of Neuville;46.42;-71.5833;29-8-1756
http://www.wikidata.org/entity/Q1740516;Battle of Honnecourt;50.0375;3.19639;26-5-1642
http://www.wikidata.org/entity/Q174574;Battle of Freiburg;47.9955;7.8522;1-1-1618
http://www.wikidata.org/entity/Q1748450;Battle of Hedgeley Moor;55.471;-1.924;25-4-1464
http://www.wikidata.org/entity/Q17484681;Battle in Shakhtarsk Raion;48.0064;38.4795;16-7-2014
http://www.wikidata.org/entity/Q17510269;Siege of Ahmednagar;19.095;74.755;8-8-1803
http://www.wikidata.org/entity/Q17515423;Battle of Argaon;16.778999;73.64553;1-1-1803
http://www.wikidata.org/entity/Q1752689;Battle of Nashville;36.0881;-86.8098;12-4-1861
http://www.wikidata.org/entity/Q1752783;Battle of the Chateauguay;45.1586111111;-73.9286111111;26-10-1813
http://www.wikidata.org/entity/Q1752889;Battle of Kos;36.79088;27.07123;3-10-1943
http://www.wikidata.org/entity/Q1753578;Battle of the Bismarck Sea;-7.25;148.25;2-3-1943
http://www.wikidata.org/entity/Q1754313;Battle of Bennington;42.9386111111;-73.3044444444;16-8-1777
http://www.wikidata.org/entity/Q1754732;Battle of Agnadello;45.45;9.56667;14-5-1509
http://www.wikidata.org/entity/Q1754785;Battle of Breitenfeld (1642);51.3403;12.3748;1-1-1618
http://www.wikidata.org/entity/Q1758473;Battle of Hatfield Chase;53.585;-0.926;12-10-633
http://www.wikidata.org/entity/Q17594;Battle of Dresden;51.0333333333;13.7333333333;26-8-1813
http://www.wikidata.org/entity/Q1759660;Battle of Changsha;28.2;112.967;8-10-1941
http://www.wikidata.org/entity/Q1760231;Battle of Clontibret;54.349444;-6.654444;27-5-1595
http://www.wikidata.org/entity/Q1760280;Battle of Guastalla;44.91666667;10.66666667;19-9-1734
http://www.wikidata.org/entity/Q1761043;Battle of Algiers;36.7761111111;3.06;7-1-1957
http://www.wikidata.org/entity/Q176216;Battle of Yellow Tavern;37.6599;-77.4552;11-5-1864
http://www.wikidata.org/entity/Q17627724;Battle of Ilovaisk;47.925;38.1972222222;10-8-2014
http://www.wikidata.org/entity/Q1764042;Battle of Cape Palos;37.87166667;0.86666667;5-3-1938
http://www.wikidata.org/entity/Q176416;Battle of Sphacteria;36.9301361111;21.665725;1-1--430
http://www.wikidata.org/entity/Q1767196;Battle of Bergendal;-25.73444444;30.09333333;27-8-1900
http://www.wikidata.org/entity/Q1767332;Battle of Landen;50.76666667;5.05;29-7-1693
http://www.wikidata.org/entity/Q176915;Battle of Tinian;15;145.63333333;24-7-1944
http://www.wikidata.org/entity/Q1770064;Battle of Otford;51.3167;0.183333;1-1-776
http://www.wikidata.org/entity/Q177470;Battle of Stoney Creek;43.218493;-79.764344;18-6-1812
http://www.wikidata.org/entity/Q1777327;Battle of Gavere;50.9333;3.65;23-7-1453
http://www.wikidata.org/entity/Q1778251;Battle of Älgarås;58.8167;14.2667;21-11-1205
http://www.wikidata.org/entity/Q1779409;Battle of Rocheserviere;46.93972222;-1.50805556;19-6-1815
http://www.wikidata.org/entity/Q1779439;Battle of The Cedars;45.306222;-74.054611;18-5-1776
http://www.wikidata.org/entity/Q17802702;Battle of Novoazovsk;47.1166666667;38.0833333333;25-8-2014
http://www.wikidata.org/entity/Q1780536;Battle of Hill 60;50.8213888889;2.9316666667;17-4-1915
http://www.wikidata.org/entity/Q1781080;Battle of Cape Spartel;35.9257;-5.9109;20-10-1782
http://www.wikidata.org/entity/Q1781894;Battle of Trevilian Station;38.05094444;-78.0745;12-4-1861
http://www.wikidata.org/entity/Q1782533;Battle of Ingavi;-16.6333333333;-68.2833333333;18-11-1841
http://www.wikidata.org/entity/Q1783252;Battle of Seneffe;50.5287063;4.2596054;11-8-1674
http://www.wikidata.org/entity/Q178510;Battle of Mohács;45.9413888889;18.6472222222;29-8-1526
http://www.wikidata.org/entity/Q1785910;Battle of Horseshoe Bend;32.9726666667;-85.7366166667;1-1-1813
http://www.wikidata.org/entity/Q1786801;Battle of the Crater;37.21825;-77.37768;12-4-1861
http://www.wikidata.org/entity/Q1787589;Battle of Aussig;50.6598;13.9648;16-6-1426
http://www.wikidata.org/entity/Q178842;Battle of Waterberg;-20.47666667;17.30805556;11-8-1904
http://www.wikidata.org/entity/Q178850;Battle of Salamis;37.95138889;23.56666667;1-1--479
http://www.wikidata.org/entity/Q1788933;Battle of Dertosa;40.8;0.51666667;1-1--217
http://www.wikidata.org/entity/Q1788937;Battle of the Marshes;31.5422;47.7067;22-9-1980
http://www.wikidata.org/entity/Q178912;Battle of Cape St. Vincent;36.8180555556;-8.5636111111;16-1-1780
http://www.wikidata.org/entity/Q1792643;Battle of Río Salado;36.05;-5.6166666667;30-10-1340
http://www.wikidata.org/entity/Q179288;battle of Kosovo;42.63;21.12;15-6-1389
http://www.wikidata.org/entity/Q1795012;Battle of Getaria;43.3;-2.2;22-8-1638
http://www.wikidata.org/entity/Q179591;Battle of Cannae;41.3063888889;16.1325;1-1--217
http://www.wikidata.org/entity/Q179670;Battle of Gaugamela;36.36;43.25;26-9--330
http://www.wikidata.org/entity/Q18015557;Battle of Horlivka;48.3336111111;38.0925;20-7-2014
http://www.wikidata.org/entity/Q18016068;First Battle of Seoul;37.5833333333;127;25-6-1950
http://www.wikidata.org/entity/Q180182;Battle of Iwo Jima;24.7833333333;141.3166666667;19-2-1945
http://www.wikidata.org/entity/Q180659;Battle of Wilson's Creek;37.09558638;-93.41008276;10-8-1861
http://www.wikidata.org/entity/Q18071930;Siege of Kobanê;36.8897222222;38.3555555556;1-9-2014
http://www.wikidata.org/entity/Q1808375;Battle of Solebay;52.4;1.8;7-6-1672
http://www.wikidata.org/entity/Q1808450;Battle of Buena Vista;25.3369583333;-101.0464388889;24-4-1846
http://www.wikidata.org/entity/Q1809645;Battle of Szack;51.4878;23.9297;1-9-1939
http://www.wikidata.org/entity/Q1811438;Battle of Waxhaws;34.74195278;-80.62579167;29-5-1780
http://www.wikidata.org/entity/Q1814334;Battle of Tomaszów Lubelski;50.45;23.4167;1-9-1939
http://www.wikidata.org/entity/Q1814482;Battle of Elba;42.75;10.23;6-9-1652
http://www.wikidata.org/entity/Q1814494;Battle of the Kentish Knock;51.5;1.2;8-10-1652
http://www.wikidata.org/entity/Q1814863;Battle of Stromboli;38.5375;14.4238888889;8-1-1676
http://www.wikidata.org/entity/Q1818410;Battle of Maserfield;52.86;-3.054;5-8-642
http://www.wikidata.org/entity/Q18195753;Second Battle of Donetsk Airport;48.075;37.7255555556;28-9-2014
http://www.wikidata.org/entity/Q1821843;Battle of Fort Pillow;35.6324;-89.8487;12-4-1864
http://www.wikidata.org/entity/Q182530;Battle of Badajoz;38.86666667;-6.96666667;14-8-1936
http://www.wikidata.org/entity/Q183286;Battle of Cēsis;57.3130555556;25.2747222222;5-6-1919
http://www.wikidata.org/entity/Q18330892;Battle of Hingston Down;50.521;-4.2473;1-1-838
http://www.wikidata.org/entity/Q1838038;Siege of Bergen-op-Zoom;51.5;4.3;18-7-1622
http://www.wikidata.org/entity/Q1840117;Battle of Quebec;46.8151;-71.2023055556;19-4-1775
http://www.wikidata.org/entity/Q184320;Battle of Borodino;55.5166666667;35.8166666667;24-6-1812
http://www.wikidata.org/entity/Q1849818;Battle of Edgecote Moor;52.1144444444;-1.2472222222;26-7-1469
http://www.wikidata.org/entity/Q1850527;Battle of Baltimore;39.2631944444;-76.5798138889;15-9-1814
http://www.wikidata.org/entity/Q1850800;Battle of the Saintes;15.78333333;-61.6;12-4-1782
http://www.wikidata.org/entity/Q18536369;Battle of Donetsk Airport;48.075;37.7255555556;26-5-2014
http://www.wikidata.org/entity/Q18572820;;37.95;23.7;24-7-1944
http://www.wikidata.org/entity/Q1860316;Battle of Dogger Bank;54.724;2.769;5-8-1781
http://www.wikidata.org/entity/Q186107;Battle of Stockach;47.75555556;7.57722222;25-3-1799
http://www.wikidata.org/entity/Q1862475;Battle of Marsaglia;44.45;7.96667;4-10-1693
http://www.wikidata.org/entity/Q18639122;Battle of Ramadi;33.4166666667;43.3;21-11-2014
http://www.wikidata.org/entity/Q18639292;Hohenzollern Redoubt;50.4583;2.79417;2-3-1916
http://www.wikidata.org/entity/Q18657971;Battle of West Suiyuan;40.8106;111.652;7-7-1937
http://www.wikidata.org/entity/Q1870843;Battle of Chusto-Talasah;36.2823;-95.9502;12-4-1861
http://www.wikidata.org/entity/Q18745372;;38.1167;13.3667;1-1-535
http://www.wikidata.org/entity/Q18748064;Battle of Sedemünder;52.188;9.5229;28-7-1260
http://www.wikidata.org/entity/Q188123;Battle of Villiers;48.8172;2.51556;19-7-1870
http://www.wikidata.org/entity/Q188495;Battle of Agincourt;50.4636111111;2.1416666667;1-1-1337
http://www.wikidata.org/entity/Q1885831;Battle of Gerberoy;49.5341666667;1.8497222222;9-5-1435
http://www.wikidata.org/entity/Q1886703;Battle of Sulci;39.0667;8.45;1-1--263
http://www.wikidata.org/entity/Q1887009;Battle of Morlaix;48.5783;-3.82667;30-9-1342
http://www.wikidata.org/entity/Q1887057;Battle of Halidon Hill;55.78579;-2.05178;27-7-1333
http://www.wikidata.org/entity/Q1887494;Battle of Uji;34.8808333333;135.7794444444;23-6-1180
http://www.wikidata.org/entity/Q1887701;Battle of Naxos;37.106821;25.375576;1-12--378
http://www.wikidata.org/entity/Q1887932;Battle of Castelfidardo;43.4641666667;13.5461111111;18-9-1860
http://www.wikidata.org/entity/Q18920234;Battle of Labuan;5.32028;115.211;10-6-1945
http://www.wikidata.org/entity/Q18920465;Battle of Debaltseve;48.379941;38.345375;16-1-2015
http://www.wikidata.org/entity/Q1892080;Battle of Coutras;45.0408333333;-0.1288888889;20-10-1587
